Branch Name,Invoice Number,Invoice Date,Customer ID,NAMECUST,Address,0 - 3 days,4 - 10 days,11 - 15 days,16+ days
CTG,SKINV210-656604     ,20200609.0,21021110508,Appolo Pharmacy                                             ,"Bow Bazar Midal Rampur Near Idal Sehool,Pahatoli,Chittagong ",3604.3,,,
CTG,SKINV210-656831     ,20200609.0,21021006849,Salauddin  Medical  Hall                                    ,"Abutorab Bazar,Mirarsrai                                    ",11807.6,,,
CTG,SKINV210-661758     ,20200616.0,21021110677,Dipa Medical Hall                                           ,"Kolshi Dhigi Dhoom Para Road Sagar Par,Kolshi Dhigi,Chittago",,15177.8,,
CTG,SKINV210-662330     ,20200617.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,11921.9
CTG,SKINV210-662357     ,20200617.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,12625.36
CTG,SKINV210-665697     ,20200621.0,21021004508,Zinu Pharmacy                                               ,"S.Alam B.Alam Road,Narrikal Tola                            ",,,8006.24,
CTG,SKINV210-666605     ,20200622.0,21021010856,Dr. Zamir Uddin                                             ,"Minziritola,Banshkhali                                      ",,,,5400.0
CTG,SKINV210-667783     ,20200624.0,21021001487,Upasham Pharmacy                                            ,"Napura,Banshkhali                                           ",,,,5101.19
CTG,SKINV210-670725     ,20200629.0,21021009001,Rashabala Pharmacy                                          ,"Shekherkhil Raster Matha,Chambol,,Banshkhali                ",,,,10159.1
CTG,SKINV210-671033     ,20200630.0,21021002881,Chandrika Medicine                                          ,"2 No Real Gatr,Dewanhat,Chittagong                          ",,,,12135.51
CTG,SKINV210-650514     ,20200531.0,21021110304,Sitakunda General Hospital                                  ,"Sitakunda,Chittagong,D T Road                               ",,,,29971.28
CTG,SKINV210-654697     ,20200606.0,21021101134,Youngone  CEPZ  Ltd.                                        ,"YMA Medical - Sector # 3,Chittagong                         ",,,,20916.48
CTG,SKINV210-659348     ,20200613.0,21021002784,Janaba  Pharmacy                                            ,"Chambar OF Doctor M.A Halim,Eshan Mitrir Hat                ",,7421.99,,
CTG,SKINV210-661991     ,20200616.0,21021110304,Sitakunda General Hospital                                  ,"Sitakunda,Chittagong,D T Road                               ",,,,10572.34
CTG,SKINV210-669561     ,20200627.0,21021001385,Sen Pharmacy                                                ,"Boiltoli Road,Patiya                                        ",,,,10073.86
CTG,SKINV210-670538     ,20200629.0,21021008229,Janashaba Pharmacy                                          ,"Momin Road, Near Magnum,CTG.                                ",,,,19480.22
CTG,SKINV210-672309     ,20200702.0,21021005023,Ahona Pharmacy                                              ,"Foillatoli Bazar,Near Zinnat Ph.,Halishahar                 ",,,,10047.5
CTG,SKINV210-673734     ,20200704.0,21021001360,New Laxmi Pharmacy                                          ,"Dhal Ghat,Patiya                                            ",,,,60223.05
CTG,SKINV210-608531     ,20200319.0,21021100691,CtgEyeInfirmaryAnd trainingComplex IPD Pharmacy             ,"Pahartoli,Chittagong                                        ",,,,28379.85
CTG,SKINV210-613102     ,20200326.0,21021010905,NHT Fashion Ltd                                             ,"Plot  20-22, Sector  5, EPZ,Chittagong                      ",,,,18340.29
CTG,SKINV210-655486     ,20200608.0,21021100375,Apurba Pharmacy                                             ,"Bagula Bazar,Sitakunda                                      ",9773.53,,,
CTG,SKINV210-656549     ,20200609.0,21021110836,Janani Pharmacy                                             ,"22 No Colony Khazurtola,Potenga,Chittagong                  ",6077.88,,,
CTG,SKINV210-658432     ,20200611.0,21021004920,Ma Pharmacy                                                 ,"Sufia Bazar,Mirarsari                                       ",,8060.99,,
CTG,SKINV210-661811     ,20200616.0,21021004215,Dipa Pharmacy                                               ,"Janata Market,                                              ",,15140.26,,
CTG,SKINV210-665474     ,20200621.0,21021002295,Rishma Medico                                               ,"15-16 Brick Fild Road,Patharghata                           ",,,10751.3,
CTG,SKINV210-668895     ,20200626.0,21021000227,Munna Medico                                                ,"Bowbazar, Halishar Road,Chittagong.                         ",,,,15112.71
CTG,SKINV210-669080     ,20200627.0,21021110709,Alifa Pharmacy                                              ,"Bangla Bazar Sitakunda,Chittagong                           ",,,,24551.03
CTG,SKINV210-670677     ,20200629.0,21021010487,Dip Medical Center                                          ,"Rana Complex,CDA Road 01,Coronal Hat, Ctg.                  ",,,,10008.5
CTG,SKINV210-672822     ,20200703.0,21021100150,Dr.Md. Ayubur Rahaman                                       ,"Taher Chamber,Agrabad,Chittagong                            ",,,,3355.07
CTG,SKINV210-644109     ,20200518.0,21021102692,YOUNGONE CEPZ  LTD.                                         ,"Plot No.11-16, Sector-2,EPZ, Chittagong                     ",,,,418.38
CTG,SKINV210-657368     ,20200610.0,21021005494,Magla Pharmacy                                              ,"Chowmuhoni Bazar,Sandwip                                    ",,10060.68,,
CTG,SKINV210-658753     ,20200612.0,21021010959,Tridev Medicine                                             ,"Tigerpass,,Chittagong                                       ",,7100.72,,
CTG,SKINV210-660233     ,20200614.0,21021002167,Modina Medico                                               ,"Frozshah,CTG                                                ",,14398.91,,
CTG,SKINV210-660350     ,20200614.0,21021001128,Saber Medical Hall                                          ,"Fakirnirhat,Anwara,Chittagong                               ",,4951.27,,
CTG,SKINV210-660830     ,20200615.0,21021005775,Nuren Pharmacy                                              ,"Rongipara,,Chittagong                                       ",,11533.06,,
CTG,SKINV210-661076     ,20200615.0,21021000112,Mukti  Pharmacy                                             ,"Napura,                                                     ",,10060.8,,
CTG,SKINV210-664370     ,20200620.0,90000023009,Imperial Hospital Limited  IHL                              ,"Foy's Lake, Akbarshah Chattogram                            ",,,,161019.5
CTG,SKINV210-669138     ,20200627.0,21021010479,Karnaphuli Shoes Ind. Ltd.                                  ,"Block G1 And G2,KEPZ, Anowara,,Chittagong.                  ",,,,116765.9
CTG,SKINV210-669481     ,20200627.0,21021002277,Maa Medical Hall                                            ,"Al Koron Road,Al Koron                                      ",,,,8213.77
CTG,SKINV210-669732     ,20200629.0,21021010905,NHT Fashion Ltd                                             ,"Plot  20-22, Sector  5, EPZ,Chittagong                      ",,,,7165.46
CTG,SKINV210-670728     ,20200629.0,21021010257,Nurul Haque Pharmacy                                        ,"Habbania Bazar,Chambol,Baskhali                             ",,,,4025.58
CTG,SKINV210-670795     ,20200630.0,21021005764,New Star Pharmacy                                           ,"Cement Crossing,Potenga,Chittagong                          ",,,,24993.2
CTG,SKINV210-672374     ,20200702.0,21021110370,Uposhama Pharmacy  Dr Mukal                                 ,"Sagorika Road,Chittagong                                    ",,,,10021.2
CTG,SKINV210-673759     ,20200704.0,21021010699,Salma Drug House                                            ,"Harishpur,Swandeep,Chittagong                               ",,,,10116.3
CTG,SKINV210-658502     ,20200611.0,21021010632,Nobin Pharmacy                                              ,"Abutorab Bazar,Mirsoari,Chittagong                          ",,16101.23,,
CTG,SKINV210-669388     ,20200627.0,21021005938,Adhunik Pharmacy                                            ,"Colonelhat,Chittagong                                       ",,,,12311.36
CTG,SKINV210-672268     ,20200702.0,21021004225,Ojifa Pharmacy                                              ,"Port New Market,Agrabad,Chittagong                          ",,,,6327.57
CTG,SKINV210-656269     ,20200609.0,21021000566,Holy Pharmacy                                               ,"Nasirabad Housing socity,kulshi,Chittagong                  ",8072.51,,,
CTG,SKINV210-666384     ,20200622.0,90000007757,Maa Pharmacy                                                ,"Master Lane,Akborshah                                       ",,,,9906.4
CTG,SKINV210-668846     ,20200626.0,21021110920,Afif Medical Hall                                           ,"Jugichand Mosjid Lane,Agrabad                               ",,,,5051.69
CTG,SKINV210-669238     ,20200627.0,21021002802,Drug House                                                  ,"Lab One,Jamalkhan,Chittagong                                ",,,,18026.54
CTG,SKINV210-670923     ,20200630.0,21021002615,Sharif Medical Hall                                         ,"C-O - Dr.Hazi Musa,Supariwala para,Bhou Bazar               ",,,,20298.2
CTG,SKINV210-670955     ,20200630.0,21021004913,Anannna Pharmacy                                            ,"Dewan Hat,Chittagong                                        ",,,,14930.94
CTG,SKINV210-671281     ,20200630.0,21021010633,Nobi Phamacy                                                ,"Bottola,Sufia Road,Chittagong                               ",,,,7544.7
CTG,SKINV210-671300     ,20200630.0,90000005320,Patiya CP Eye Hospital                                      ,"Adlot Para, Patiya                                          ",,,,23750.91
CTG,SKINV210-672993     ,20200703.0,21021110478,New Popular Pharmecy                                        ,"Akmol Ali Road,Potenga,Chittagong                           ",,,,17216.73
CTG,SKINV210-673340     ,20200704.0,21021000807,Dr. Quddus Pharmacy                                         ,"Ershad Market, Bounia,Sandeep, Chittagong                   ",,,,15378.12
CTG,SKINV210-617965     ,20200402.0,90000023009,Imperial Hospital Limited  IHL                              ,"Foy's Lake, Akbarshah Chattogram                            ",,,,43552.05
CTG,SKINV210-654968     ,20200607.0,21021004476,Hasan shah Pharmacy                                         ,"Dr.Dulal Devnath,Mirer hat,D.T.Road,Chittagong              ",3813.12,,,
CTG,SKINV210-660999     ,20200615.0,21021010930,AL Karim Pharmacy                                           ,"BidarTake,Chowak Bazar                                      ",,10060.91,,
CTG,SKINV210-666683     ,20200623.0,21021006027,Kohinur Pharmacy                                            ,"Khulshi Colony, East Nasirabad, Chittagong                  ",,,,8088.36
CTG,SKINV210-669194     ,20200627.0,21021101129,Pharmadic                                                   ,"Momin Road,Jamal khan,Chittagong                            ",,,,20041.52
CTG,SKINV210-670221     ,20200628.0,21021100968,Pallimangal Pharmacy                                        ,"Badamtal,Chandonish                                         ",,,,34556.13
CTG,SKINV210-670707     ,20200629.0,21021002786,R .S .Medico                                                ,"Fakir Mahammad Sawdagar,Road E P Z                          ",,,,20007.04
CTG,SKINV210-670727     ,20200629.0,21021004876,Murad  Pharmacy                                             ,"Munshir khil, West. Chambol,Banshkhali                      ",,,,4980.83
CTG,SKINV210-670850     ,20200629.0,21021002306,Tripti Medical Hall                                         ,"Shibdham Market,Jaldi,Banshkhali                            ",,,,13534.6
CTG,SKINV210-670892     ,20200630.0,90000009720,Nahar Pharmacy 2                                            ,"Housing,Society,Boropool                                    ",,,,13901.95
CTG,SKINV210-670920     ,20200630.0,21021005213,Bani Bhaban Medical Hall                                    ,"Project Road,Zorargong Bazar Chittagong,Mob Nob 01815526450 ",,,,17991.36
CTG,SKINV210-670959     ,20200630.0,21021010964,The Silver Arrow M  Hall                                    ,"Gosail danga Pukurpar,Agrabad.                              ",,,,13820.09
CTG,SKINV210-671130     ,20200630.0,21021100726,Ranu Medical Hall                                           ,"Firingi Bazar,Bridgeghata,Chittagong                        ",,,,10952.93
CTG,SKINV210-671207     ,20200701.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,8967.24
CTG,SKINV210-671328     ,20200630.0,90000001708,Kent Pharmacy                                               ,Fishari Ghat Firingi bazar                                  ,,,,10100.82
CTG,SKINV210-671514     ,20200630.0,21021110763,S M H M Pharmacy                                            ,"Kanai Madari,Adrasha Para Chandranish,Chittagong            ",,,,19900.18
CTG,SKINV210-672489     ,20200702.0,21021002652,Sheuly Pharmacy                                             ,"Boshat Nagar,Sitakunda                                      ",,,,14915.99
CTG,SKINV210-673624     ,20200704.0,21021110492,Dipa Medical Hall                                           ,"Horish Pur,Sandwip                                          ",,,,10076.48
CTG,SKINV210-652741     ,20200603.0,21021005850,Karnafully EPZ Medical Center                               ,"Karnafully EPZ Area,North Potenga,Chittagong                ",,,,43020.83
CTG,SKINV210-655553     ,20200607.0,21021010511,Dr.Alim Ullah Medical Hall.                                 ,"Battal.,Sitakunda,Chittagong                                ",6073.24,,,
CTG,SKINV210-663143     ,20200618.0,21021004621,Dipti Pharmacy                                              ,"11 Goal para,Enayet Bazar,Chittagong                        ",,,5410.87,
CTG,SKINV210-670664     ,20200629.0,21021001121,Agomoni Medical Hall                                        ,"Colonel Hat,Near Ria Medico,Chittagong                      ",,,,26280.64
CTG,SKINV210-670693     ,20200629.0,21021000368,Rohmat Pharmacy                                             ,"Naricale Tola,South Halishahor, Bandor,Chittagong           ",,,,17526.97
CTG,SKINV210-670945     ,20200630.0,90000023009,Imperial Hospital Limited  IHL                              ,"Foy's Lake, Akbarshah Chattogram                            ",,,,27176.19
CTG,SKINV210-671079     ,20200630.0,21021000277,Rawzan Pharmacy                                             ,"Momin Road,Chittagong                                       ",,,,11930.21
CTG,SKINV210-671343     ,20200630.0,21021101081,Ela Pharmacy                                                ,"Kasai Goli,Bandartila,Agrabad                               ",,,,15111.99
CTG,SKINV210-651641     ,20200602.0,21021005425,Maa Shisu O General Hospital                                ,"1st Floor,Agrabad,Chittagong.                               ",,,,29832.35
CTG,SKINV210-655177     ,20200607.0,21021000352,Aushad Bitan                                                ,"Jugi Chan Mozid Lane,West Madarbari,Chittagong              ",9026.98,,,
CTG,SKINV210-659865     ,20200614.0,21021110515,Kazi Pharmacy                                               ,"Munsurabad D T Road,Pahatoli,Chittagong                     ",,12292.8,,
CTG,SKINV210-662217     ,20200616.0,21021010993,Shifat Medical Hall                                         ,"Gosua Hospital Gate.,Swandip.,Chittagong                    ",,23500.25,,
CTG,SKINV210-662915     ,20200618.0,21021006074,Maa Pharmacy                                                ,"Monsurabad, Double Muring, Chittagong.                      ",,,7456.15,
CTG,SKINV210-669189     ,20200627.0,21021005915,Maa Pharmacy                                                ,"Ramna R- A,Rongipara                                        ",,,,29628.02
CTG,SKINV210-669429     ,20200627.0,21021100461,Popular Pharmacy                                            ,"Boidder Tek,Miaklhan Nagar,Chittagong                       ",,,,10020.11
CTG,SKINV210-670489     ,20200629.0,21021008222,Hasan Pharmacy                                              ,"Bow Bazar,Chittagong                                        ",,,,12190.54
CTG,SKINV210-670690     ,20200629.0,21021100761,United Medical Hall                                         ,"Behind Kotoali Thana,Mahim Das Lane Pathar Ghata,Chittagong ",,,,14912.1
CTG,SKINV210-671165     ,20200630.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,21032.83
CTG,SKINV210-671364     ,20200630.0,21021110362,Noney Medical Hall                                          ,"Tulatoli Johir Ahmed Road,Bakulia,Chittagong                ",,,,20006.99
CTG,SKINV210-671811     ,20200701.0,21021100196,Nur Pharmacy                                                ,"Still Mill Bazar,Potanga,Bandar                             ",,,,39652.63
CTG,SKINV210-672314     ,20200702.0,21021000166,Zia Medical Hall                                            ,"Chor Pokuria,Mohalonga,Chittagong                           ",,,,7884.39
CTG,SKINV210-594471     ,20200224.0,21021010905,NHT Fashion Ltd                                             ,"Plot  20-22, Sector  5, EPZ,Chittagong                      ",,,,16947.5
CTG,SKINV210-655558     ,20200607.0,21021010411,Maa  Pharmacy                                               ,"Chatary Chowmuhani,Anowara,Chittagong                       ",14960.82,,,
CTG,SKINV210-656016     ,20200608.0,21021003268,Araf Pharmacy                                               ,"Soltgola Crosing,Eshanmistrirhat,Chittagong                 ",20056.96,,,
CTG,SKINV210-665526     ,20200621.0,21021002463,Upasham Medical Hall                                        ,"Narikeltola,Potenga                                         ",,,9704.25,
CTG,SKINV210-670091     ,20200628.0,21021101074,Maa Pharmacy                                                ,"College Bazar,                                              ",,,,11819.53
CTG,SKINV210-567537     ,20200116.0,21021100691,CtgEyeInfirmaryAnd trainingComplex IPD Pharmacy             ,"Pahartoli,Chittagong                                        ",,45724.68,,
CTG,SKINV210-609729     ,20200321.0,21021100691,CtgEyeInfirmaryAnd trainingComplex IPD Pharmacy             ,"Pahartoli,Chittagong                                        ",,,,16102.78
CTG,SKINV210-643084     ,20200517.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,16505.15
CTG,SKINV210-651756     ,20200602.0,21021100357,Karnaphuli Sports Wear Ind. Ltd.                            ,"CEPZ,(Sec-7),Chittagong.                                    ",,,,30666.32
CTG,SKINV210-658916     ,20200612.0,21021010441,Saudia  Pharmacy                                            ,"Kalamia Bazar,Bakulia,Chittagong                            ",,12051.99,,
CTG,SKINV210-668015     ,20200624.0,90000005827,Manob Sheba Pharmacy                                        ,Hospital Gate Joldi Banskhali                               ,,,,20159.47
CTG,SKINV210-670220     ,20200628.0,21021001547,Ma Medical Hall                                             ,"Abul Monsur Sarak,Sitakunda                                 ",,,,14879.92
CTG,SKINV210-671318     ,20200630.0,21021101022,R.R.Medico                                                  ,"Miakhan Road,Moider Mill,Chittagong                         ",,,,10012.94
CTG,SKINV210-671857     ,20200701.0,21021002058,Zakir Pharmacy                                              ,"Still Mill Bazar,Side of Arafat Hotel                       ",,,,20023.05
CTG,SKINV210-672055     ,20200702.0,21021010790,Khan  Pharmacy.                                             ,"Devar Par.,Goribullaha Housing Colony.,Chittagong           ",,,,7055.04
CTG,SKINV210-651352     ,20200602.0,21021100410,CEPZ Hospital                                               ,"Senior Medical Officer,E.P.Z South Halishahar,Chittagong.   ",,,,2467.01
CTG,SKINV210-654803     ,20200607.0,21021001302,Islamia Pharmacy                                            ,"Sikalbaha,Potiya                                            ",10000.98,,,
CTG,SKINV210-655746     ,20200608.0,21021004162,As Shefa Pharmacy                                           ,"Talgaon,Banshkhali                                          ",5609.74,,,
CTG,SKINV210-657195     ,20200610.0,210211001459,Shibly  Pharmacy                                            ,"Munsipara,Dopar DhigirPar,Chittagong                        ",,24958.91,,
CTG,SKINV210-657695     ,20200610.0,21021010610,Jahida Medicel Hall                                         ,"Amtoli Bazar,Swandip,Chittagong                             ",,19999.19,,
CTG,SKINV210-659053     ,20200613.0,21021110732,Khagrachari Pharmacy                                        ,"F M S Road,Potenga,Chittagong                               ",,14594.76,,
CTG,SKINV210-660926     ,20200615.0,21021100844,Bow Bazar Pharmacy                                          ,"Amtola,Bow Bazar                                            ",,19408.73,,
CTG,SKINV210-661505     ,20200616.0,90000023009,Imperial Hospital Limited  IHL                              ,"Foy's Lake, Akbarshah Chattogram                            ",,,,10108.26
CTG,SKINV210-661833     ,20200616.0,21021101081,Ela Pharmacy                                                ,"Kasai Goli,Bandartila,Agrabad                               ",,4122.87,,
CTG,SKINV210-663162     ,20200618.0,21021100353,Kattoli Pharmacy                                            ,"Faillah Toli Bazar,Halishahar                               ",,,8663.95,
CTG,SKINV210-664984     ,20200620.0,90000019136,Saber Medicine Shop                                         ,Chambal bazar Banskhali                                     ,,,5122.7,
CTG,SKINV210-666377     ,20200622.0,21021101467,Nila Medical Hall                                           ,"Nazir Tower,MogPokurpar,Palantuly                           ",,,,25075.52
CTG,SKINV210-667480     ,20200624.0,21021005939,Mawlana  Pharmacy                                           ,"Banglabazar,Banshkhali                                      ",,,,5067.93
CTG,SKINV210-667577     ,20200624.0,21021000147,Marti Chaya Pharmacy                                        ,"D. T. Road,Modon Hat,chittagong                             ",,,,19384.79
CTG,SKINV210-670225     ,20200628.0,21021000545,Rahmania Pharmacy                                           ,"Badamtol,Chandanish                                         ",,,,14864.81
CTG,SKINV210-670974     ,20200630.0,21021110860,Taslim Drug House                                           ,"Port New Market,Bondar,Chittagong                           ",,,,9854.05
CTG,SKINV210-671545     ,20200630.0,21021001555,Khan Drug House                                             ,"Moulovir Bazar,Borakal -Chandanish                          ",,,,12091.18
CTG,SKINV210-672308     ,20200702.0,21021005888,Noyonmoni Medical Hall                                      ,"Anondipur Gate,Taspia,Noya Bazar                            ",,,,30043.43
CTG,SKINV210-672487     ,20200702.0,21021001989,Nabila  Medical Hall                                        ,"Sheker Hat,Sitakunda                                        ",,,,6075.22
CTG,SKINV210-575720     ,20200127.0,21021100329,Pacific Jeans Ltd. CEPZ                                     ,"C.E.P.Z.,Sector  5,Chittagong                               ",,,,2522.03
CTG,SKINV210-655429     ,20200607.0,21021110873,Jay Medical Hall                                            ,"Abutarub Bazar,Mirsoari,Chittagong                          ",7500.0,,,
CTG,SKINV210-658358     ,20200611.0,21021002351,AL Modina Pharmacy                                          ,"Nizam Market,Air Port                                       ",,40014.67,,
CTG,SKINV210-658361     ,20200611.0,21021010655,Allahar Dan Pharmecy                                        ,"Akmol Ali Road,Potenga,Chittagong                           ",,12065.96,,
CTG,SKINV210-661311     ,20200616.0,21021002801,K.N.Medical hall                                            ,"Mistripara,Near Lal Maszid                                  ",,7711.0,,
CTG,SKINV210-662908     ,20200618.0,21021005716,Minhaz Pharmacy                                             ,"Barister College,Bandar,CTG                                 ",,,5054.79,
CTG,SKINV210-666247     ,20200622.0,21021110790,Nagorik Medical Hall                                        ,"Shanor Shah Mazar Road Boropuar Par,Pahatoali,Chittagong    ",,,,10010.19
CTG,SKINV210-667776     ,20200624.0,21021110903,Seba Pharmacy                                               ,"Abdul Lotif Hat Chairmen Ghata,Chowak Bazar,Chittagong      ",,,,15122.09
CTG,SKINV210-668995     ,20200626.0,21021002005,Sritee Medical Hall                                         ,"Halishahar,Shib Mondir                                      ",,,,9973.18
CTG,SKINV210-671206     ,20200630.0,21021100440,Chandrima  Drug                                             ,"Momin Road,Jamal Khan                                       ",,,,13342.3
CTG,SKINV210-672029     ,20200701.0,21021004183,Dr. AK Shushil                                              ,"Boshirullah Bazr,                                           ",,,,9596.21
CTG,SKINV210-672547     ,20200702.0,21021000666,Sheba Pharmacy                                              ,"Dakghar Choto Komoldoh,D.T. Road,Mirsaari, Chittagong       ",,,,20980.66
CTG,SKINV210-673266     ,20200704.0,21021004273,Medicine Centre                                             ,"Fokir Hut Near Kalam Pharmacy,Agrabad,Chittagong            ",,,,10034.63
CTG,SKINV210-578441     ,20200130.0,21021100691,CtgEyeInfirmaryAnd trainingComplex IPD Pharmacy             ,"Pahartoli,Chittagong                                        ",,,,240.54
CTG,SKINV210-599141     ,20200303.0,21021010627,Pacific Accessories Ltd.                                    ,"Plot  07. Sector  5-A..,E P Z,Chittagong                    ",,,,8364.94
CTG,SKINV210-631474     ,20200427.0,21021100714,Eastern  Refinary  Limited.                                 ,"North pothenga.,Chittagong.                                 ",,,,217537.39
CTG,SKINV210-655395     ,20200607.0,21021100251,Mohammadia Pharmacy                                         ,"Santirhat,West Patiya,Chittagong                            ",11743.15,,,
CTG,SKINV210-656362     ,20200609.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,6386.07
CTG,SKINV210-657491     ,20200610.0,2102100934,Jahanara Medical Hall                                       ,"Alimia Bazar,Sawndip                                        ",,15033.15,,
CTG,SKINV210-668866     ,20200626.0,21021100878,Nahar Medical Centre                                        ,"Middle Rampur,Near Khaza Hotal                              ",,,,12032.2
CTG,SKINV210-670712     ,20200629.0,21021001379,Ali Pharmacy                                                ,"Olir Hat,Patiya                                             ",,,,10027.84
CTG,SKINV210-672005     ,20200701.0,21021002021,Dr. Shamiran k. Guha                                        ,"Napura.,                                                    ",,,,4670.66
CTG,SKINV210-613094     ,20200326.0,21021101233,Jeans 2000                                                  ,"C.E.P.Z,Sector 5,Chittagong                                 ",,,,22188.51
CTG,SKINV210-633159     ,20200430.0,21021005891,Islami Bank Hospital                                        ,"Sk Mujib Road,3, Agrabad C-A,Chittagong                     ",,,,21748.28
CTG,SKINV210-657073     ,20200609.0,21021003914,MAA PHARMACY                                                ,"UTTAR BOALIAR MORE,ANOWARA                                  ",20326.27,,,
CTG,SKINV210-661082     ,20200615.0,21021005432,Azizia Pharmacy                                             ,"Chandpur Bazar.,Banshkhali                                  ",,12452.15,,
CTG,SKINV210-670738     ,20200629.0,21021100204,J.Alam Medical Hall                                         ,"Madam Bibir Hat,D.T. Road,Si takundu, Chittagong            ",,,,11732.67
CTG,SKINV210-670791     ,20200629.0,21021001380,Kashem Pharmacy                                             ,"Olir Hat,Patiya                                             ",,,,19999.7
CTG,SKINV210-670834     ,20200629.0,21021100259,Jogomaya  Pharmacy                                          ,"Moden Hat,Sitolpur,Chittagong                               ",,,,14508.0
CTG,SKINV210-671626     ,20200701.0,21021000619,Tulatoly  Medico                                            ,"Jalil Gate D.T. Road,Chittagong                             ",,,,15083.89
CTG,SKINV210-672246     ,20200702.0,21021100357,Karnaphuli Sports Wear Ind. Ltd.                            ,"CEPZ,(Sec-7),Chittagong.                                    ",,,,26608.49
CTG,SKINV210-673654     ,20200704.0,21021110947,Shefa Medical                                               ,"Tosil Dari Teamatha,Swendep,Chittagong                      ",,,,15097.84
CTG,SKINV210-657107     ,20200610.0,21021001314,Health Care Pharmacy                                        ,"Bokula Bazer,D T Road                                       ",,12040.6,,
CTG,SKINV210-657504     ,20200610.0,21021000776,Dewan Pharmacy                                              ,"Shiber Hat, South Sandeep,Chittagong                        ",,20251.31,,
CTG,SKINV210-667786     ,20200624.0,21021010643,N.S Pharmacy  Unit 2                                        ,"Borophole More,Agrabad,Chittagong                           ",,,,8360.88
CTG,SKINV210-667844     ,20200624.0,21021001617,Firoj Medical Hall                                          ,"Chambol Bazar,Bashkhali                                     ",,,,10032.19
CTG,SKINV210-670382     ,20200629.0,21021005803,Shahed Medical Hall                                         ,"Sikderpara, Napora,Bashkhali,Chittagong                     ",,,,7716.87
CTG,SKINV210-670434     ,20200629.0,90000023009,Imperial Hospital Limited  IHL                              ,"Foy's Lake, Akbarshah Chattogram                            ",,,,161019.5
CTG,SKINV210-671167     ,20200630.0,21021010966,Bay City Diagonstic Center                                  ,"EPZ Gate,Bandar,Chittagong                                  ",,,,9675.36
CTG,SKINV210-672154     ,20200702.0,21021002748,Raica Jobait Medicall Hall                                  ,"Buiyer Hat,D T Road                                         ",,,,12008.98
CTG,SKINV210-672312     ,20200702.0,21021110714,Maa Pharmacy                                                ,"Butpura Bazar,Potiya,Chittagong                             ",,,,5005.48
CTG,SKINV210-673104     ,20200704.0,21021004718,Noor Medical hall                                           ,"South Hazipara,Agrabad,Chittagong                           ",,,,14697.79
CTG,SKINV210-673108     ,20200704.0,21021010780,Ma Medical hall                                             ,"West Mistiri Para,Agrabad,Chittagong                        ",,,,9731.5
CTG,SKINV210-567548     ,20200115.0,21021100691,CtgEyeInfirmaryAnd trainingComplex IPD Pharmacy             ,"Pahartoli,Chittagong                                        ",,784.49,,
CTG,SKINV210-575722     ,20200127.0,21021101233,Jeans 2000                                                  ,"C.E.P.Z,Sector 5,Chittagong                                 ",,,,191.62
CTG,SKINV210-631489     ,20200429.0,21021100714,Eastern  Refinary  Limited.                                 ,"North pothenga.,Chittagong.                                 ",,,,23379.3
CTG,SKINV210-660508     ,20200615.0,21021000378,Al  Marwa Pharmacy                                          ,"Banglabazar,                                                ",,5002.12,,
CTG,SKINV210-668031     ,20200624.0,21021100159,Laxmi Pharmacy                                              ,"Club Road,Potiya,Chittagong                                 ",,,,54851.86
CTG,SKINV210-668220     ,20200625.0,21021010733,Janopriyo Pharmacy                                          ,"Master Lean,Akborsha,Chittagong.                            ",,,,12096.04
CTG,SKINV210-669892     ,20200628.0,21021005759,D. S. Medico                                                ,"City Corporation Road,Bandartila,Chittagong                 ",,,,14790.72
CTG,SKINV210-669913     ,20200628.0,21021100436,Maa Medical Hall                                            ,"Pahartoli Bazar,Pahartoli                                   ",,,,50013.44
CTG,SKINV210-670079     ,20200628.0,21021010710,Swandip Medical Center Pharmacy.                            ,"Musapur.,Swandip.,Chittagong.                               ",,,,5330.0
CTG,SKINV210-670719     ,20200629.0,21021010453,Bismillah Pharmacy                                          ,"Poul Chowdhury Para,Sagorica Area,Ctg.                      ",,,,10745.48
CTG,SKINV210-673526     ,20200704.0,21021003841,New Dewan Pharmacy                                          ,"Swendeep,Chittagong                                         ",,,,20030.53
CTG,SKINV210-656650     ,20200609.0,2102100150,Sarif Pharmacy                                              ,"Zolonpool,D.T.Road                                          ",7216.31,,,
CTG,SKINV210-658389     ,20200611.0,21021100818,Mahi Medicine Graden 2.                                     ,"Julda Piper Gora.,Fakirnirhat.,Anowara                      ",,12009.12,,
CTG,SKINV210-662134     ,20200616.0,90000019810,Mahfuz Pharmacy                                             ,kachia par.Ward no.7 Sandwip                                ,,11581.16,,
